cell_feature_1,cell_feature_2,cell_feature_3,cell_feature_4,cell_feature_5,cell_feature_6,cell_type
4.5528808507104115,-8.0645040329434,-10.260435073550056,3.440451999608861,-7.427671387372912,-2.2110242551383053,unknown
-9.403075774298902,-5.6084336744465535,0.13835613337679972,-1.0979915927265589,3.658868545851947,3.8066236259628834,unknown
2.655705540958373,-8.499765107318554,-8.25796821408586,2.4808732930969177,-6.016929392695007,-0.2105872226061659,unknown
3.7146986669351247,-9.156446222402348,-8.0957274400762,2.6542063137378973,-7.5722659896935625,-1.733083427050871,unknown
3.5254830367207086,-7.564218083671002,-8.897223825860562,4.362417470643235,-6.360034174464723,0.5670704718075328,unknown
3.450840908452321,-9.69862297685876,-8.651147816994595,2.0821288412084025,-7.935753110288552,-0.6547187790632105,unknown
-3.8592124510638426,-8.982411171111172,9.395334990136599,-4.546635151336254,2.146942378675118,-9.014610962515327,unknown
-7.990532148276294,-5.930455641149348,0.10973354429327345,0.25597053741434905,4.53622756200543,3.4540803481745783,unknown
-1.480596094751863,5.046688694715225,-2.1613307795628476,6.236611906817327,5.006448209938302,-0.9345647991610602,unknown
-4.22025482280394,-6.925176729142741,9.685750769829262,-4.478616478921888,1.2124560112235256,-10.335620193986975,unknown
-9.328595515735152,-6.335611036581707,0.3616666163432151,-0.27526145654456713,5.150114176866255,2.6883892370812985,unknown
-4.578924865889621,-7.458058109387205,8.52361920145941,-3.755270929193713,2.5343316627838677,-9.07945930452579,unknown
-0.019643980974601405,6.096549203689707,-4.900938512713154,8.618811465969944,4.917144714450019,-1.8737094111684593,unknown
3.1210119078631284,-8.18517953830186,-8.624740345099791,4.598721265183357,-5.6891081381795505,-0.6441082631822546,unknown
-1.4295769168426125,5.065821721308219,-3.4503973993562633,7.400944130225047,6.286708756876928,-2.874058032641645,unknown
-3.7946155598240034,-7.127776517927719,7.5912135400936736,-4.238126978478911,0.776352976970126,-10.993014224576175,unknown
-1.916700505951415,6.061419798882666,-3.793429519409043,8.098117776029833,5.775192815293705,-0.6600505293729415,unknown
-8.831085038295877,-6.3132018108557295,-0.7027522227817067,-1.5953320888150206,4.644752075040591,3.4251799940013408,unknown
-3.8515371327306704,-5.14157641580758,5.255313692044915,-0.007052579285899495,2.1742796320777718,-6.181684505667164,unknown
-3.5921094687813175,-6.071520285165307,7.804701435597035,-0.24872786620096593,1.697745421304217,-3.019504530102158,unknown
-0.657904905469197,6.025230331824787,-5.967877219410348,5.556220469512488,4.605345803535225,-1.9157406495027614,C
-3.968693499392293,-5.557615226841845,10.50594136700604,-6.166972996976909,1.1185203882046972,-10.442419553083125,B
-4.621346640894806,-4.680121595879627,5.690792964667453,-0.9874790872605015,2.4257263132287132,-3.975163055847349,unknown
-8.185739119837985,-7.683243407764014,-1.6358318570020067,-2.4920576648441277,4.533590474878584,2.7997957488993315,unknown
-3.6839964382765804,-7.152389274081095,6.43153325449206,-0.7050406931390226,4.2508527889125265,-4.047386201078782,unknown
-1.511003734814174,5.727854627304168,-4.049658458169258,8.202876956389085,5.474296464939912,-4.007639123931391,unknown
3.1348020325610224,-8.947128018553112,-9.171792540657636,1.6661671004243197,-5.012762130451221,-1.1562083284114584,unknown
3.3824834946559905,-9.013238190482301,-9.582012114919555,3.7437633377806696,-6.189584392865244,-0.26722565882456395,unknown
3.1090035810108576,-9.034392711643527,-10.873040351068337,2.5809790941408437,-8.202816894260517,-2.3031829155410226,unknown
4.071780268108305,-8.605714533944907,-10.836856904420307,3.5801272475395143,-8.145679116259592,0.00016109824361032477,unknown
-3.734200884058794,-6.3101540075174185,7.220681737024231,1.3862805112259458,0.9445072898636235,-3.177938536727132,unknown
-3.1335075518220212,-6.002370593445002,6.883853722166859,0.5674554007074094,2.863354383200936,-5.399753002995307,unknown
-6.1060201636922535,-7.429059370476515,9.686734414611712,-4.771294560725083,2.53420711889612,-8.565625087296297,unknown
-5.417859472731346,-6.266692852692966,5.946787804919465,1.0024679235639067,3.213164492326399,-5.671070416607177,unknown
-1.1288497091327918,6.88692233575986,-3.603796449128499,8.819476090276162,5.687936848442189,-2.703616604101517,unknown
3.6748787017139155,-10.228235357345682,-8.135030021895147,2.1317007963150663,-6.251337546260871,-1.2855137266434942,unknown
-1.7693567457213346,5.953287088943029,-4.7768413169404065,7.487689206708335,7.422295205742524,-3.6346131682863145,unknown
3.8122153625542303,-10.298101791588428,-10.515020621002735,3.464874825410564,-6.8028074627794055,-1.1010947091167995,unknown
-8.048137379026223,-5.952967667829669,-0.07592234323809698,-2.1820587894247008,2.5282399704314407,3.6056335779790283,unknown
-2.4434549655903948,-6.170470467774701,6.1773326399406185,-0.31270116759499933,3.9815374969432824,-4.33963951358591,unknown
-2.9608419477251537,6.5836823273053175,-4.5679399619491035,7.12317419945093,5.3681240515718365,-2.524212389832723,unknown
-2.7793321157053956,-6.854390189184134,5.955604049408066,1.9647957158636224,4.5753612376766775,-4.513525749053272,unknown
-0.43133510249049767,4.4238248730239365,-4.008261807416973,7.5093978155073735,4.914222092775681,-2.4789709281536294,unknown
-7.979824012627246,-4.04672962645623,-1.9179921298845275,1.253339846147008,5.625638201945719,1.8600259905083625,unknown
-4.048662995488272,-6.090569174640496,6.816510928199487,0.06759671032803452,3.784232134599678,-5.648669679280588,unknown
3.3780601174659837,-8.20954909266813,-10.951760959902165,4.420446874127688,-6.289733139557401,-1.6109650843564687,unknown
-3.9795103594788923,-8.380605506747266,9.575734682992277,-5.667436405656258,0.18204039070452893,-9.110574725156274,unknown
-3.6274277166517632,-5.367963530606487,5.886962662634931,-1.114366263776509,3.282370426362239,-4.716424079478209,unknown
-8.674532938711332,-5.304166529368577,1.6241253220481344,-0.9161141530945132,4.070347196307392,2.36548536235655,unknown
-3.702318198125637,-8.968947061436376,10.696678013809588,-5.76584446594914,0.10357990706026343,-9.557961352320433,unknown
-3.818174543904291,-7.928807080553962,10.436472332453134,-4.8737139807791126,1.750299014131894,-7.941119887296881,unknown
-5.589529479640745,-6.952199990040089,6.022001626270185,-0.4863515463377922,3.204807220032067,-4.2514884705963825,unknown
3.154618161005268,-8.218883226804769,-9.36427065134344,3.137573602309172,-6.681229841920057,-1.685754559313906,unknown
-8.483906276471192,-4.732675043331837,-0.47283216654288446,-1.0015746304626294,2.8684568281596525,3.863060183427363,unknown
-7.329543604359261,-5.4746959614702595,-0.9264079637187513,-1.4766529878103214,3.5246278764536063,8.138497744640263,unknown
-3.5463301441779946,-5.092098806810462,6.772859290929345,-0.8267877554034346,3.398552111452487,-4.631486521932893,unknown
2.8426701384738835,-8.819803460572407,-10.023123716813469,1.5021144293015691,-6.0783530626874525,-1.7378328976470234,unknown
-3.1368819138804573,-7.363073732893263,11.34026978643315,-3.108462610694168,2.23809202723852,-7.372434421467175,unknown
-3.791159317253358,-8.818680426983759,10.69747347306419,-4.5412427616213655,1.780763416313487,-9.000432368044114,unknown
-8.281160174662181,-6.196995730192313,0.1794551974884957,-2.4262992465969884,2.747930443935237,4.546530181508527,unknown
3.74296143122305,-10.091046694450998,-9.03286999683955,2.6828699986996516,-7.190801533697749,-2.029497479556422,unknown
-8.272115162803908,-7.090409968369237,-0.2112780495930444,-0.08165954631950889,3.864490134269129,4.22638803182286,unknown
3.734833992031104,-10.355342581509866,-10.905283519193693,5.096463080261375,-8.173539872264485,-1.3860543511254386,unknown
1.606137769808562,-8.89886098453396,-8.389191871667755,4.007700868462783,-7.94231987552411,-0.3787501716933653,unknown
-2.7258358657543265,5.484790772966065,-3.019896195536587,6.478218499575822,5.032683892801958,-3.4110902267483194,unknown
-6.150998355856736,-5.818896409877448,0.02490281861319099,-1.2858258921201104,2.8143118016731394,4.4820359729262345,unknown
-2.927137532655414,-6.4047782841789935,8.060466888274222,-4.075596304758861,-0.5642106435797598,-9.187845063774658,unknown
-4.890444453303091,-4.289360281008649,7.24021769630113,-0.31313820676202037,2.309329939946116,-4.461775896223687,unknown
-4.340120966273877,-6.387929534584681,8.913203771573441,-5.013539116421995,0.5356607782951042,-10.196989216822194,unknown
-2.997705302003948,-6.6241421861334775,7.469602334385051,-0.09854834376930276,2.6677861976454125,-6.847210891171725,unknown
-3.1169256639137686,5.313112669318365,-4.64245153375749,8.201783745263075,6.812837757039908,-4.463137136682737,unknown
-10.108973050154152,-5.723153705021397,-1.4249615438997976,-1.026306523396389,2.8549885224160745,5.057525300848296,unknown
-6.267136953977531,-8.529865635390262,8.758993273188324,-3.5586141048925226,1.3437667018449932,-7.2485770434828005,unknown
-8.376390868311434,-4.010372976864171,-0.7504867918331872,-1.6586083758495098,5.140497231843121,5.856828908066532,unknown
-4.468538181146089,6.594527528322077,-6.442527552765853,5.287562825861373,5.998939025923151,-3.0506860013984007,unknown
-9.406953412311275,-3.6456744290499064,0.9316232011672618,0.6746348368862867,3.491587246650725,4.2412958069881945,unknown
2.9093993897619375,-9.46022065331544,-10.183809708623116,1.1252075898300256,-7.281304608948191,0.6344563324298085,unknown
3.2646295812779216,-10.037654448922398,-10.292633578782258,2.54818892649732,-6.953223156003722,-1.8026022777210087,unknown
-7.761174870816767,-6.537580478737168,-1.178625904757426,-1.95563014813037,3.227563559874039,4.6946358112529625,unknown
-4.961512246991944,-7.283734329506965,9.964491698989297,-3.8937795017199455,2.2518695739939374,-8.975452568294573,unknown
2.161854562038573,-8.437648840596632,-11.073096403558665,1.455215766518433,-8.704841971153286,-1.3523225180318015,unknown
-4.9038406926372256,-8.232054759027948,9.405400124371925,-4.044013768731065,0.647258437990039,-8.856194082890152,unknown
-0.12279808509256673,6.336330036356084,-3.5386231112067934,8.122289203203012,5.264094564659447,-3.0245203152989046,unknown
0.4668742348225985,6.731099443526712,-5.184419134246638,6.385250032349651,5.692037062012455,-2.8595603678386823,unknown
-3.8265080623717944,-6.484798732783817,5.9605561492460035,1.9199354078623807,2.351604977010977,-4.995693623289935,unknown
1.3195985930639822,-8.908326029802348,-10.377562207435414,2.6793534609586573,-6.530536374373889,-0.01989288907096376,unknown
-9.69543779586875,-5.467426962633311,-1.3258717386829943,-2.018630621314367,2.4637379224362332,5.495214043493963,unknown
-1.7915597391283926,4.417008141704764,-3.6225967258276475,6.76385041840784,5.54423266721919,-0.0500250503262758,unknown
-3.6242965264352236,-7.861567406090723,10.656401585341532,-5.441819688543235,2.4599296482196005,-7.435916884254432,unknown
2.594713650496347,-9.630234166210043,-8.046346841337954,5.983591812142269,-5.656755915072233,-1.1840535465636866,unknown
1.0526679873432059,-9.66475017323377,-9.984240611678581,3.211231532428135,-8.238432228179771,-1.1442581220212706,unknown
-2.8199064439741823,4.707446104870204,-4.816582952328535,8.656512620195755,5.801720323731935,-1.6347124463260596,unknown
4.237677449354141,-8.01492478059069,-11.487226347697314,1.7977049566180137,-5.421879558430302,-0.45598000690304874,unknown
-8.538682493651018,-6.900609795252819,-1.3171776238977237,-1.5405567454186648,5.256087775595558,3.0980778361377217,unknown
-3.0175151838613483,-5.303658978363804,7.659973592301683,1.4000266465769289,4.152809882305923,-2.7027662826839283,unknown
3.527414572881928,-9.78655909314407,-9.937011789413296,4.412519867011887,-8.883608981137783,-0.915894003784756,unknown
-1.670689321854032,6.128476299854412,-4.946826843960698,6.996458400260052,4.008826226724878,-1.4771360863493834,unknown
-2.448566979070214,8.310531434685517,-4.999264612879181,7.696259789519693,5.0079030930015795,-3.3619622699281377,unknown
-3.2417181886973383,5.431417396097802,-4.1560961964167875,7.944922505866059,5.891756138199694,-3.551213792116667,unknown
3.8071919522084903,-9.072792054057778,-9.74386789437824,3.1485424666558552,-6.353884812443606,-1.0686020710913176,unknown
-5.858152730428049,-5.440875887716652,5.57292685825197,-0.7685498213165758,3.884727378225913,-5.373117289745403,unknown
3.363428296064736,-8.339056615770883,-9.803478183924096,3.71270268571877,-7.82222681080116,-0.8840690349992164,unknown
-1.2347015007864677,5.799472216817719,-4.364363089728499,8.34776955576429,3.9352206382859825,-2.4479217619009304,unknown
-7.071066074174821,-7.18610055055862,0.7636769662431337,0.32768492711818187,4.583933121353154,4.863208348141935,unknown
-3.363980445946478,-6.847351410698879,7.907869915356713,-0.03301740428098669,3.1580160620147453,-3.8339722881823928,unknown
-8.93406059268362,-5.780957816416669,3.3638947628880236,-0.5836253531658198,3.2886337496166402,4.9609381530563965,unknown
-8.005062583325527,-6.964877856127858,0.3945132968412578,-0.3353709443437438,1.9942429980040453,3.200390622476912,unknown
-3.620673392841332,-4.697433899613733,6.985966781538023,0.4966651844167967,2.2682792962380867,-1.8904644909353991,unknown
-3.604030569335064,-6.1806002971215825,6.144479578764593,-0.2320845992341084,2.772892295066439,-4.099923222527731,unknown
-2.895041987408243,-7.1965793129568985,8.353791493466531,-6.170512828354618,0.8656374218907963,-8.15855305222903,unknown
-10.612872072423778,-5.138771580492979,-0.2687453084695174,-0.4223992434670525,4.134670449062071,3.239042201802433,unknown
-5.1990279310002805,-5.567957508150326,7.049831570578621,-1.4865601165310303,2.148571770866165,-4.173151139118538,unknown
-8.668773723520461,-6.511817891640921,1.2895031431744157,-1.9477074819747273,3.8031580180645723,4.533676642318536,unknown
-2.646970274572614,-6.409754355855748,5.705033391746105,-1.1286421594466434,3.0068470494170567,-5.381911430699894,unknown
-2.130502687752439,5.210424924143722,-5.154740443983027,8.141736125329237,3.3796230332843082,-3.6211163791424656,unknown
-9.32418755408028,-3.954324792254801,-0.09977111593175363,-0.5575657531225713,3.5101350785711496,4.550533235327836,unknown
-9.888047039783793,-5.6362476668277335,1.09318929053138,1.6596834304311745,2.3018372761960397,2.7243570048412313,unknown
-8.148619437816334,-5.152625917812487,1.0767138736852915,-1.2093215147919467,3.126072781427606,3.558654565871743,unknown
-8.133831882795734,-4.467166345696469,0.6094383396072208,0.376332259409182,3.343557955397307,4.3847812635909,unknown
4.746324306674529,-10.367242973632568,-9.090629685852134,1.678467343802749,-7.894559573880091,-0.8794381837817322,unknown
-9.03491999839673,-6.560663959519897,-0.17887654030456698,1.74618831295808,3.357193316867306,2.2715389627791724,unknown
-3.481274001065407,-8.789490581605548,10.330837509601956,-5.705345871336014,1.7353463381513274,-9.005472974600536,unknown
5.314947470760129,-8.922678888970875,-8.425822879179705,2.6504405128782653,-6.558489910394596,-0.8173699100824587,unknown
-5.155192440744392,-5.909750343119974,5.877331028708717,-0.47067799710482816,5.061628640343487,-5.966081404412499,unknown
-2.280032852308922,6.910519060517765,-4.363572756156127,7.196410080734994,6.025090010581289,-3.5807689319233575,unknown
-8.951126829246329,-4.85183826967317,-0.47050637741815726,-1.4113507578898647,4.212524844979841,3.920889187976564,unknown
-1.986953264533958,7.24008183763336,-4.261417959835936,7.06532561448333,5.030262782380475,-3.8331535438792335,unknown
-4.832086284697483,-6.887907433007779,7.318773905290995,-0.029563776000505915,3.259674614667191,-4.969547928578724,unknown
-2.708052236867505,5.247336709486481,-6.163113443680173,6.460127317700076,5.066084950402028,-3.3850804610274308,unknown
1.4904492499714628,-8.757820029038072,-9.944924075299546,1.8710731426974152,-7.076811926806727,-0.064790034179387,unknown
-8.483217881591715,-4.492562717601671,-0.26279339091515536,0.39881893436187,4.456657782068084,4.451967301984655,unknown
-2.078430515860319,5.156075448817505,-4.180819637635845,6.748481867576837,4.257022753758486,-0.8179454598206413,unknown
-4.231960306637715,-7.81163086028415,10.802194088533819,-4.726180592788067,0.43210300801429735,-8.425176707516945,unknown
-2.3465572567305415,5.400461460455525,-4.048605543996823,6.9413191691985,5.209207827152827,-2.500184417596844,unknown
-3.0415195047548345,-4.522061671233512,7.0919534923635625,1.3159259207166532,3.148039103654149,-2.9568538660135717,unknown
3.0227107812522505,-9.550451238334965,-8.10027109032401,2.688530872752242,-5.5682769069049805,-0.7125640385451819,unknown
-2.307883454503769,-7.131615946354281,6.4521968477786995,-0.2867344039041667,5.197778152388345,-3.9677331993738045,unknown
-3.9985794101282424,-7.852784509103673,11.716279113607593,-4.761535621103888,0.3393954801302139,-9.350787099655971,unknown
-3.35334943299563,5.699278424338879,-6.43153547176388,6.500251447756713,5.227037110847957,-5.288521501870845,unknown
-1.712944919105419,6.5992610231808815,-4.8858866587108185,8.389766792471706,5.741666184785014,-2.818190166105964,unknown
-8.113630491034927,-5.309649617614355,-0.9890332915987504,-1.0401612523153496,3.2761924511619123,5.335403314151893,unknown
-3.840560155831577,-7.478296750621292,7.153536975604784,0.8487670240529547,2.8341545557671948,-4.411739733796237,unknown
4.0799717883906315,-9.567734153615689,-9.673098423014277,3.008903962531926,-7.579983689093186,-1.7333112231932732,unknown
-3.5175839707552274,-7.8140687968028,9.272999980604764,-4.096540627656016,0.9714544492491656,-8.29431089759903,unknown
-9.765465752240292,-5.921834468166501,1.2594979746940305,-0.017554205726751593,2.90556873592892,6.083747103208974,unknown
-2.285606237752225,-6.53507217816884,5.895966086273286,-0.24100812845803593,4.212817723797914,-4.817938969158041,unknown
-2.783631109888476,5.705796595566624,-4.586993123843964,8.184524744363213,5.965470485455221,-1.208926551403314,unknown
-3.115510763775352,-6.54775751448538,8.515966405343125,-3.243122443448045,0.40592633554806357,-8.833059604068456,unknown
-4.610447526659486,-6.301817094549087,7.2717289597982155,-0.24541256040833276,3.5110626435674117,-4.280426597517113,unknown
-9.126228803923745,-5.233808852129368,-0.7108333127143185,-0.6400571516046195,2.536317557533584,4.178661636686433,unknown
-2.1879820715927147,-5.140769465865527,6.971688483735711,-1.2194149372192584,5.0899450902942664,-5.928756878648278,unknown
-1.9101493536290681,6.025501608479891,-4.531582463562045,7.302435677404121,5.704686875786255,-3.2153473236372268,unknown
-9.599485501859958,-3.2141461499684096,2.1148459407961337,-1.1457894584154014,3.28651496881456,3.259500087971451,unknown
-3.63701921949071,-8.189039651187578,11.596167002263694,-3.865028926541524,-0.0029304033314954125,-9.30489226548143,unknown
2.662035231814979,-9.977684966139353,-9.15050186179797,1.8304974630894957,-7.098792786658027,-1.7685006106813188,unknown
-8.567995788071823,-5.532011629375563,0.35763993277743517,-2.3022192240209005,3.9075213183269946,3.7789365705165223,unknown
1.6736818250028396,-8.825662266094078,-8.851757365223337,2.3837795831758815,-6.7083654543922595,-1.596487744618483,unknown
3.1322171110372197,-8.819270507775288,-9.752613128036044,1.0413315082309869,-7.513444000767751,-2.141374354829668,unknown
-4.640224122818364,-8.290630063038167,9.158415955115387,-3.419090258458864,2.1052418679443683,-8.074101706892263,unknown
-2.4951424593407237,7.158742967465074,-6.082138665451948,9.878341995349592,3.8391267946523886,-3.3283351559733005,unknown
3.9178442429175053,-9.251844253030582,-7.482784371108073,3.4110359041501077,-9.259865121001944,-0.5728610358809902,unknown
-2.5956899450727744,4.946241836436635,-3.439283994458205,5.498754306565606,4.43683526015931,-3.018680651842424,unknown
3.001898534496285,-10.056303948481695,-11.723464259939181,1.8528342048979813,-6.423169332753869,-0.03176440151979165,unknown
-5.263408713658265,-6.325714437799926,9.576567618931469,-6.240133655998954,2.425734829923796,-9.38082973032939,unknown
3.5485441972358602,-9.721231811974441,-8.187958716246005,3.704968102754142,-5.702063640156048,-0.37172659689789506,unknown
2.757399374668648,-7.92272431395171,-9.307715864713662,3.7330101503861988,-6.670278457271256,-1.8238460390229783,unknown
-2.2362736469964855,3.6031867731592824,-7.069597478956663,8.687907836308472,5.496400131439716,-1.5117044310055623,unknown
3.5343056178372008,-8.95357127882389,-7.245763847591388,1.825311637048566,-6.135139747158655,-0.5879016963076942,unknown
-10.135288173013926,-5.209091682317107,-0.5211716757021677,0.43038875337704585,4.684224058082777,1.8223734278256858,unknown
-2.7709920406567976,-7.675022241128224,8.375718166538634,-0.12677209549211566,3.778155400706296,-5.812358367531656,unknown
-7.727286381591638,-4.8010691079131815,1.2427401379180787,-1.924893444118732,1.652451354795284,5.7814987471161094,unknown
-3.2763181937778807,-4.961765280521411,6.076427041405465,-1.379534196487267,2.532803239669834,-5.166163229694778,unknown
2.247165307548453,-10.117111601646409,-7.280975210203458,3.1409672463345517,-7.381528604011778,0.14682574517107994,unknown
-7.367936475797385,-4.907484340032089,0.5160772827661029,-0.6609689432526973,4.381159701659618,3.1771739052367733,unknown
-4.628358857027784,-5.523245892925484,6.8955619189558135,-0.44880970716448987,2.0621391261780815,-3.4120588630416893,unknown
-7.0390999848282645,-5.495707262762843,-1.1136833531736798,-1.6924843616100969,2.3784998633042713,3.6314340395059523,unknown
1.6521709037368222,-9.293982640176493,-10.018573651104111,1.828030340245112,-6.525387259355858,0.19462481205396998,unknown
-1.87006118093079,7.645332832624971,-4.822152445248277,6.79186031744093,4.453006936489496,-2.908037503841751,unknown
-1.0014120934113748,6.196984213014332,-5.213169720084128,6.83424443769176,6.347519381074341,-2.2700667484916983,unknown
4.143028129323705,-9.795021120399534,-8.777099375787373,3.720513018900927,-7.506798850061205,-2.972440180826482,unknown
-2.631124220448023,-7.0024520546730145,5.2969800072815785,0.22530643443703505,1.8789067818941994,-3.5404205727975215,unknown
-3.395500212693258,-5.331416932583324,6.65233941431138,-0.8057338010830789,4.8491446589024525,-2.438037144063052,unknown
-3.5083755670245305,-8.48940781714722,9.962155898480862,-4.5967760177993,1.8175120938228304,-9.974676694642401,unknown
-5.328666506162854,-7.532405224242921,8.861566714420928,-5.559117151752015,0.4361561174727304,-11.479777283547612,unknown
-8.762737272463905,-6.273969788409896,-0.4674093128674619,0.6836106656457095,4.329241902506999,2.6135253201922786,unknown
2.496546785444589,-10.141320872038316,-9.698611411731756,2.8881180669350948,-7.507811637788536,-0.6792590738111776,unknown
-5.383731662817866,-6.9947114711540275,9.587726796361055,-4.75894801043934,1.1799441439892304,-9.195945845771767,unknown
3.243792197612368,-11.136545027321906,-10.47675911641051,4.588308394516677,-7.956639872561965,-0.7330754632123123,unknown
-3.6921030996039086,-8.181036130569364,9.302426626491037,-2.988941895788116,1.7616192847863978,-7.458859747760922,unknown
-3.6705562814120754,-6.947212367540336,6.100709141662235,1.325999184959985,3.2239618895082147,-5.054072151953106,unknown
4.113953433661849,-8.813028213542742,-10.160712659346647,3.5294532539845305,-5.917797445718133,-0.42010205301624803,unknown
4.618357730164293,-7.463262619284296,-8.28428408391397,1.4589305169819105,-7.806560019504522,-2.3808508627732614,unknown
-3.808638066237572,-6.54944122633318,5.851827068508497,-1.3378041267132113,3.7840458599282565,-3.289416077024224,unknown
-2.153497266301903,-8.424783767308416,8.89051455314544,-5.657694790892085,2.5773105468403728,-9.688246387430993,unknown
3.488791515659855,-9.267132304806834,-7.709043288066027,2.743090275043992,-6.172593848945391,0.04143517273797581,unknown
-1.137443102536893,5.440913666305918,-4.053435999691451,8.055305850231727,3.5245165402628613,-2.360965188316963,unknown
-8.130195769701864,-6.400358420211111,0.18519512115136988,0.6452910011906929,2.7427454095416017,2.5915614738694304,unknown
2.898583273667146,-7.169297305841813,-9.028162103249132,4.1381651402160005,-9.630241120669481,0.8401237661302527,unknown
-2.731893722225095,7.415345621644522,-4.369140055956746,8.791797805823387,5.366330598137895,-1.5279629567770499,unknown
-4.286326246874046,-6.813558898202885,7.066325908426605,1.2487078657978663,2.3053483059891207,-2.3741500304700183,unknown
-2.294191334020269,-6.804809689087026,5.698586072462188,-0.27943515397682916,3.2358470388940517,-3.039274673315962,unknown
3.706193311487901,-7.947056863811886,-9.15543345694741,2.0413938488963077,-6.577311461368991,-2.0411635914749775,unknown
-4.890790158252628,-6.994985078227921,9.095041876984471,-4.213232065003607,0.8323122861166251,-11.482724896258503,unknown
-1.9214402644761819,4.732394321438232,-4.101616895958388,7.141971097344596,4.370973514461101,-1.600550207284242,unknown
-9.797984263972799,-7.0207456789816565,-0.02650984183777249,-1.1222068289584892,4.006564696832923,4.635502953103007,unknown
-5.750516136022414,-5.933763004844346,7.669080657726784,2.154361538654121,3.5666331557480655,-4.607774072470595,unknown
-6.009882914364974,-6.050148233182864,8.458287887023431,-4.100297645089753,0.48863167578468736,-8.48865964491185,unknown
-0.7128281630717312,3.506838538950762,-3.5404240130778675,8.305967441161767,4.660828257145763,-1.3414226932585256,unknown
-4.257968003007576,-4.896295722156484,7.472165194261435,2.2132875403290444,4.6569076767981175,-3.5642419026641523,unknown
-3.7280148494123058,5.0795305628008265,-7.006988724180492,8.662815041100941,7.038393537810004,-3.94795498094794,unknown
-5.093486055864913,-4.699048766714109,6.631272948720261,-0.1594709703332209,2.9325597218885835,-4.355503061498639,unknown
-8.014817310225842,-3.579389520829876,2.3761627353311714,-1.0460038336151456,4.34964025762356,4.340023002233166,unknown
-0.3988498548845021,4.766302237676999,-5.1155401155574305,6.76630534757785,4.983676676618078,-3.453485414425226,unknown
3.8621978431489232,-7.531060007773019,-11.003567095776827,3.0637019723056658,-8.031366262253163,-2.0342728511988257,unknown
-1.8152151952685502,5.897918884643497,-3.4923759844769906,7.8051741026584445,5.373000763133822,-4.003847926242759,unknown
2.3387189669836284,-8.283724381369348,-11.041867472306507,2.1334610265639817,-7.904763449160808,0.3971317876446565,unknown
-9.481768486977002,-6.603824215980743,0.5239320917895482,-1.9558644929159763,3.812081179318754,4.053559995144387,unknown
4.07157245865974,-10.267000198069029,-9.798656613710632,1.9336692379284433,-6.740241901608486,-0.11026127731500446,unknown
-6.68942505372112,-4.872252905565619,0.18801477019940077,0.24933371857907782,3.5422519150023195,4.573986014047778,unknown
-4.202908652590897,-7.609295542664075,7.253402014086683,0.841580591271995,4.186379229473165,-2.9147234069037804,unknown
-10.519945067621036,-5.130608569031085,-0.510213565717462,-1.999742095862278,4.858481770379948,4.113977949078762,unknown
